,title,author,best,image,score
1415,Rules of Deception,Christopher Reich,1,Rules of Deception.jpg,1.0
1416,Just Too Good to Be True,E. Lynn Harris,1,Just Too Good to Be True.jpg,0.9999589920043945
1417,Say Goodbye,Lisa Gardner,1,Say Goodbye.jpg,1.0
1418,Killer View,Ridley Pearson,1,Killer View.jpg,1.0
1419,A Thousand Splendid Suns,Khaled Hosseini,1,A Thousand Splendid Suns.jpg,1.0
1420,The Secret Servant,Daniel Silva,1,The Secret Servant.jpg,1.0
1421,Into the Fire,Suzanne Brockmann,1,Into the Fire.jpg,1.0
1422,Damage Control LP,J. A. Jance,1,Damage Control LP.jpg,0.9999865293502808
1423,By Schism Rent Asunder,David Weber,1,By Schism Rent Asunder.jpg,1.0
1424,Robert Ludlum's (TM) The Bourne Sanction,Eric Van Lustbader,1,Robert Ludlum's (TM) The Bourne Sanction.jpg,1.0
1425,The Guernsey Literary and Potato Peel Pie Society,Mary Ann Shaffer,1,The Guernsey Literary and Potato Peel Pie Society.jpg,0.9261274933815002
1426,The Lace Reader with Bonus Material,Brunonia Barry,1,The Lace Reader with Bonus Material.jpg,0.9749053120613098
1427,The Clone Wars,Karen Traviss,1,The Clone Wars.jpg,0.999998927116394
1428,Fractured,Karin Slaughter,1,Fractured.jpg,0.9999682903289795
1429,Acheron,Sherrilyn Kenyon,1,Acheron.jpg,1.0
1430,Foreign Body,Robin Cook,1,Foreign Body.jpg,1.0
1431,The Assassin,Stephen Coonts,1,The Assassin.jpg,0.999950647354126
1432,The Gargoyle,Andrew Davidson,1,The Gargoyle.jpg,0.9999910593032837
1433,Smoke Screen,Sandra Brown,1,Smoke Screen.jpg,1.0
1434,The Mercedes Coffin,Faye Kellerman,1,The Mercedes Coffin.jpg,1.0
1435,Off Season,Anne Rivers Siddons,1,Off Season.jpg,1.0
1436,The 19th Wife,David Ebershoff,1,The 19th Wife.jpg,0.998289167881012
1437,The Force Unleashed: Star Wars Legends,Sean Williams,1,The Force Unleashed: Star Wars Legends.jpg,1.0
1438,Being Elizabeth,Barbara Taylor Bradford,1,Being Elizabeth.jpg,0.9967442750930786
1439,Rough Justice,Jack Higgins,1,Rough Justice.jpg,0.9999994039535522
1440,Devil Bones,Kathy Reichs,1,Devil Bones.jpg,1.0
1441,The Gypsy Morph,Terry Brooks,1,The Gypsy Morph.jpg,0.794076681137085
1442,Silks,Dick Francis,1,Silks.jpg,1.0
1443,The Laughter of Dead Kings,Elizabeth Peters,1,The Laughter of Dead Kings.jpg,0.9999910593032837
1444,Just Breathe,Susan Wiggs,1,Just Breathe.jpg,0.9999938011169434
1445,Dark Curse,Christine Feehan,1,Dark Curse.jpg,0.9999972581863403
1446,The Book of Lies,Brad Meltzer,1,The Book of Lies.jpg,0.9999998807907104
1447,American Wife,Curtis Sittenfeld,1,American Wife.jpg,0.9999470710754395
1448,Home,Marilynne Robinson,1,Home.jpg,0.966839611530304
1449,Sweetheart,Chelsea Cain,1,Sweetheart.jpg,0.2152629792690277
1450,The Scourge of God,S. M. Stirling,1,The Scourge of God.jpg,0.9999834299087524
1451,Anathem,Neal Stephenson,1,Anathem.jpg,0.9999998807907104
1452,The Keepsake,Tess Gerritsen,1,The Keepsake.jpg,1.0
1453,Supreme Courtship,Christopher Buckley,1,Supreme Courtship.jpg,0.1128864586353302
1454,The Other Queen,Philippa Gregory,1,The Other Queen.jpg,0.9999918937683105
1455,Faefever,Karen Marie Moning,1,Faefever.jpg,1.0
1456,The Girl with the Dragon Tattoo,Stieg Larsson,1,The Girl with the Dragon Tattoo.jpg,0.9999998807907104
1457,Indignation,Philip Roth,1,Indignation.jpg,0.999394416809082
1458,Paul of Dune,Brian Herbert,1,Paul of Dune.jpg,1.0
1459,Order 66,Karen Traviss,1,Order 66.jpg,0.9999998807907104
1460,Liberty,Garrison Keillor,1,Liberty.jpg,1.0
1461,Heat Lightning,John Sandford,1,Heat Lightning.jpg,1.0
1462,The Given Day,Dennis Lehane,1,The Given Day.jpg,0.9902059435844421
1463,Hot Mahogany,Stuart Woods,1,Hot Mahogany.jpg,0.9999991655349731
1464,One Fifth Avenue,Candace Bushnell,1,One Fifth Avenue.jpg,1.0
1465,Tsar,Ted Bell,1,Tsar.jpg,1.0
1466,The Comforts of a Muddy Saturday,Alexander McCall Smith,1,The Comforts of a Muddy Saturday.jpg,0.9973700046539307
1467,Night of Thunder,Stephen Hunter,1,Night of Thunder.jpg,1.0
1468,The Lucky One,Nicholas Sparks,1,The Lucky One.jpg,0.9999279975891113
1469,A Cedar Cove Christmas,Debbie Macomber,1,A Cedar Cove Christmas.jpg,1.0
1470,The Pirate King,R. A. Salvatore,1,The Pirate King.jpg,0.8491746783256531
1471,Devil's Brood,Sharon Kay Penman,1,Devil's Brood.jpg,0.999956488609314
1472,The Quilter's Kitchen,Jennifer Chiaverini,1,The Quilter's Kitchen.jpg,0.888056218624115
1473,Foundation,Mercedes Lackey,1,Foundation.jpg,0.9999988079071045
1474,The Brass Verdict,Michael Connelly,1,The Brass Verdict.jpg,0.9999998807907104
1475,A Lion Among Men,Gregory Maguire,1,A Lion Among Men.jpg,0.9999992847442627
1476,A Wallflower Christmas,Lisa Kleypas,1,A Wallflower Christmas.jpg,0.9999692440032959
1477,The Fire,Katherine Neville,1,The Fire.jpg,0.9999830722808838
1478,I See You Everywhere,Julia Glass,1,I See You Everywhere.jpg,0.9995208978652954
1479,Extreme Measures,Vince Flynn,1,Extreme Measures.jpg,0.9999986886978149
1480,Bones,Jonathan Kellerman,1,Bones.jpg,0.999996542930603
1481,Rough Weather,Robert B. Parker,1,Rough Weather.jpg,0.9999512434005737
1482,Testimony,Anita Shreve,1,Testimony.jpg,1.0
1483,Dark Summer,Iris Johansen,1,Dark Summer.jpg,0.9999996423721313
1484,Millennium Falcon: Star Wars Legends,James Luceno,1,Millennium Falcon: Star Wars Legends.jpg,0.999998927116394
1485,The Gate House,Nelson DeMille,1,The Gate House.jpg,0.9999997615814209
1486,A Good Woman,Danielle Steel,1,A Good Woman.jpg,0.9999557733535767
1487,A McKettrick Christmas,Linda Lael Miller,1,A McKettrick Christmas.jpg,0.9999961853027344
1488,Divine Justice,David Baldacci,1,Divine Justice.jpg,1.0
1489,Salvation in Death,J. D. Robb,1,Salvation in Death.jpg,1.0
1490,Swallowing Darkness,Laurell K. Hamilton,1,Swallowing Darkness.jpg,1.0
1491,Midnight,Sister Souljah,1,Midnight.jpg,1.0
1492,Santa Clawed,Rita Mae Brown,1,Santa Clawed.jpg,1.0
1493,The Christmas Sweater,Glenn Beck,1,The Christmas Sweater.jpg,0.9999679327011108
1494,Just After Sunset,Stephen King,1,Just After Sunset.jpg,0.999998927116394
1495,The Hour I First Believed,Wally Lamb,1,The Hour I First Believed.jpg,1.0
1496,A Mercy,Toni Morrison,1,A Mercy.jpg,0.9998705387115479
1497,The Bodies Left Behind,Jeffery Deaver,1,The Bodies Left Behind.jpg,0.9999992847442627
1498,Ender in Exile,Orson Scott Card,1,Ender in Exile.jpg,0.07011522352695465
1499,Cross Country,James Patterson,1,Cross Country.jpg,1.0
1500,The Private Patient,P. D. James,1,The Private Patient.jpg,0.9993956089019775
1501,DASHING THROUGH THE SNOW,Mary Higgins Clark,1,DASHING THROUGH THE SNOW.jpg,1.0
1502,Arctic Drift,Clive Cussler,1,Arctic Drift.jpg,1.0
1503,Your Heart Belongs to Me,Dean R. Koontz,1,Your Heart Belongs to Me.jpg,1.0
1504,Knit Two,Kate Jacobs,1,Knit Two.jpg,1.0
1505,The Scarpetta Collection Volume I,Patricia Cornwell,1,The Scarpetta Collection Volume I.jpg,1.0
1506,The Charlemagne Pursuit,Steve Berry,1,The Charlemagne Pursuit.jpg,1.0
1507,Cruel Intent,J.A. Jance,1,Cruel Intent.jpg,0.9999998807907104
1508,Black Ops,W.E.B. Griffin,1,Black Ops.jpg,0.9999997615814209
1509,Fire and Ice,Julie Garwood,1,Fire and Ice.jpg,1.0
1510,Running Hot,Jayne Ann Krentz,1,Running Hot.jpg,0.9999992847442627
1511,From Dead to Worse,Charlaine Harris,1,From Dead to Worse.jpg,1.0
1512,Plum Spooky,Janet Evanovich,1,Plum Spooky.jpg,0.9999997615814209
1513,Eclipse,Richard North Patterson,1,Eclipse.jpg,0.9998705387115479
1514,Mounting Fears,Stuart Woods,1,Mounting Fears.jpg,1.0
1515,The Piano Teacher,Janice Y. K. Lee,1,The Piano Teacher.jpg,0.9999997615814209
1516,Beat the Reaper,Josh Bazell,1,Beat the Reaper.jpg,0.9999994039535522
1517,Agincourt,Bernard Cornwell,1,Agincourt.jpg,1.0
1518,The Temptation of the Night Jasmine,Lauren Willig,1,The Temptation of the Night Jasmine.jpg,1.0
1519,The Associate,John Grisham,1,The Associate.jpg,1.0
1520,What I Did for Love,Susan Elizabeth Phillips,1,What I Did for Love.jpg,0.9990084767341614
1521,Dark of Night,Suzanne Brockmann,1,Dark of Night.jpg,1.0
1522,A Darker Place,Jack Higgins,1,A Darker Place.jpg,1.0
1523,Basketball Jones,E. Lynn Harris,1,Basketball Jones.jpg,0.003616406349465251
1524,Men of the Otherworld,Kelley Armstrong,1,Men of the Otherworld.jpg,0.9987180233001709
1525,Nuclear Jellyfish,Tim Dorsey,1,Nuclear Jellyfish.jpg,0.9999997615814209
1526,Run for Your Life,James Patterson,1,Run for Your Life.jpg,0.9999998807907104
1527,Bone Crossed,Patricia Briggs,1,Bone Crossed.jpg,0.9999947547912598
1528,True Colors,Kristin Hannah,1,True Colors.jpg,0.9467431306838989
1529,Very Valentine,Adriana Trigiani,1,Very Valentine.jpg,0.9999994039535522
1530,Kill for Me,Karen Rose,1,Kill for Me.jpg,1.0
1531,Fool,Christopher Moore,1,Fool.jpg,1.0
1532,The Women,T. C. Boyle,1,The Women.jpg,0.0002766190154943615
1533,Drood,Dan Simmons,1,Drood.jpg,1.0
1534,Heart and Soul,Maeve Binchy,1,Heart and Soul.jpg,0.9999713897705078
1535,Dog on it,Spencer Quinn,1,Dog on it.jpg,0.998779833316803
1536,Among the Mad,Jacqueline Winspear,1,Among the Mad.jpg,0.9996116757392883
1537,While My Sister Sleeps,Barbara Delinsky,1,While My Sister Sleeps.jpg,0.9995138645172119
1538,Lethal Legacy,Linda Fairstein,1,Lethal Legacy.jpg,0.9999998807907104
1539,Cutting for Stone,Abraham Verghese,1,Cutting for Stone.jpg,0.2560596168041229
1540,The Second Opinion,Michael Palmer,1,The Second Opinion.jpg,0.9999992847442627
1541,Promises in Death,J. D. Robb,1,Promises in Death.jpg,1.0
1542,"White Witch, Black Curse",Kim Harrison,1,"White Witch, Black Curse.jpg",1.0
1543,One Day at a Time,Danielle Steel,1,One Day at a Time.jpg,0.9999428987503052
1544,Night and Day,Robert B. Parker,1,Night and Day.jpg,0.9999949932098389
1545,Terminal Freeze,Lincoln Child,1,Terminal Freeze.jpg,0.9999860525131226
1546,Cream Puff Murder,Joanne Fluke,1,Cream Puff Murder.jpg,0.9999997615814209
1547,Temptation And Surrender,Stephanie Laurens,1,Temptation And Surrender.jpg,0.7353384494781494
1548,Handle with Care,Jodi Picoult,1,Handle with Care.jpg,0.9999996423721313
1549,Storm from the Shadows,David Weber,1,Storm from the Shadows.jpg,0.9999997615814209
1550,Paths of Glory,Jeffrey Archer,1,Paths of Glory.jpg,1.0
1551,Don't Look Twice LP,Andrew Gross,1,Don't Look Twice LP.jpg,1.0
1552,The Shadow Queen,Anne Bishop,1,The Shadow Queen.jpg,0.9999061822891235
1553,Corsair,Clive Cussler,1,Corsair.jpg,1.0
1554,Dead Silence,Randy Wayne White,1,Dead Silence.jpg,0.9999600648880005
1555,The Help,Kathryn Stockett,1,The Help.jpg,0.9995249509811401
1556,Fault Line,Barry Eisler,1,Fault Line.jpg,0.9999947547912598
1557,Hotel on the Corner of Bitter and Sweet,Jamie Ford,1,Hotel on the Corner of Bitter and Sweet.jpg,0.9997712969779968
1558,Life Sentences,Laura Lippman,1,Life Sentences.jpg,0.9949225783348083
1559,The Tourist,Olen Steinhauer,1,The Tourist.jpg,1.0
1560,True Detectives,Jonathan Kellerman,1,True Detectives.jpg,1.0
1561,Outcast,Aaron Allston,1,Outcast.jpg,0.9999775886535645
1562,Pursuit,Karen Robards,1,Pursuit.jpg,0.9999996423721313
1563,Execution Dock,Anne Perry,1,Execution Dock.jpg,1.0
1564,The Long Fall,Walter Mosley,1,The Long Fall.jpg,4.720360820970049e-12
1565,Long Lost,Harlan Coben,1,Long Lost.jpg,0.999901294708252
1566,Lavender Morning,Jude Deveraux,1,Lavender Morning.jpg,0.999998927116394
1567,Malice,Lisa Jackson,1,Malice.jpg,0.9995073080062866
1568,Smooth Talking Stranger,Lisa Kleypas,1,Smooth Talking Stranger.jpg,0.9999340772628784
1569,The Lost Quilter,Jennifer Chiaverini,1,The Lost Quilter.jpg,0.9999138116836548
1570,Rides a Dread Legion,Raymond E. Feist,1,Rides a Dread Legion.jpg,0.9997809529304504
1571,One Second After,William R. Forstchen,1,One Second After.jpg,0.9999994039535522
1572,Turn Coat,Jim Butcher,1,Turn Coat.jpg,1.0
1573,JUST TAKE MY HEART,Mary Higgins Clark,1,JUST TAKE MY HEART.jpg,0.9998672008514404
1574,Fatally Flaky,Diane Mott Davidson,1,Fatally Flaky.jpg,0.999966025352478
1575,Borderline,Nevada Barr,1,Borderline.jpg,0.9999998807907104
1576,CURSED,Carol Higgins Clark,1,CURSED.jpg,0.9999290704727173
1577,Once a Runner,John L. Parker,1,Once a Runner.jpg,0.9999974966049194
1578,Look Again,Lisa Scottoline,1,Look Again.jpg,0.9997538924217224
1579,BoneMan's Daughters,Ted Dekker,1,BoneMan's Daughters.jpg,1.0
1580,Prayers for Sale,Sandra Dallas,1,Prayers for Sale.jpg,0.9974570870399475
1581,Perfect Fifths,Megan McCafferty,1,Perfect Fifths.jpg,0.990575909614563
1582,The Geometry of Sisters,Luanne Rice,1,The Geometry of Sisters.jpg,1.0
1583,First Family,David Baldacci,1,First Family.jpg,0.9999996423721313
1584,Tea Time for the Traditionally Built,Alexander McCall Smith,1,Tea Time for the Traditionally Built.jpg,0.9995964169502258
1585,Loitering with Intent,Stuart Woods,1,Loitering with Intent.jpg,0.9999998807907104
1586,The Perfect Poison,Amanda Quick,1,The Perfect Poison.jpg,0.06809712201356888
1587,Deadlock,Iris Johansen,1,Deadlock.jpg,0.999954342842102
1588,World of Warcraft: Arthas,Christie Golden,1,World of Warcraft: Arthas.jpg,0.9999997615814209
1589,A Reliable Wife,Robert Goolrick,1,A Reliable Wife.jpg,0.9999499320983887
1590,The 8th Confession,James Patterson,1,The 8th Confession.jpg,1.0
1591,Lover Avenged,J. R. Ward,1,Lover Avenged.jpg,0.9999969005584717
1592,Summer on Blossom Street,Debbie Macomber,1,Summer on Blossom Street.jpg,0.9999383687973022
1593,The Language of Bees,Laurie R. King,1,The Language of Bees.jpg,0.9999207258224487
1594,Home Safe,Elizabeth Berg,1,Home Safe.jpg,0.997928261756897
1595,Mr. and Miss Anonymous,Fern Michaels,1,Mr. and Miss Anonymous.jpg,0.9997643828392029
1596,Dead and Gone,Charlaine Harris,1,Dead and Gone.jpg,1.0
1597,Pygmy,Chuck Palahniuk,1,Pygmy.jpg,0.9995214939117432
1598,The Legend of Sigurd and Gudrun,J. R. R. Tolkien,1,The Legend of Sigurd and Gudrun.jpg,0.9999961853027344
1599,Brimstone,Robert B. Parker,1,Brimstone.jpg,0.9999978542327881
1600,Brooklyn,Colm Toibin,1,Brooklyn.jpg,0.040273092687129974
1601,Wicked Prey,John Sandford,1,Wicked Prey.jpg,0.10222581773996353
1602,Cemetery Dance,Douglas Preston,1,Cemetery Dance.jpg,0.9999982118606567
1603,Assegai,Wilbur Smith,1,Assegai.jpg,0.9999834299087524
1604,The Last Child,John Hart,1,The Last Child.jpg,0.9996039271354675
1605,Road Dogs,Elmore Leonard,1,Road Dogs.jpg,0.9987776875495911
1606,The Selected Works of T. S. Spivet,Reif Larsen,1,The Selected Works of T. S. Spivet.jpg,0.0031919560860842466
1607,Gone Tomorrow,Lee Child,1,Gone Tomorrow.jpg,1.0
1608,The Sign,Raymond Khoury,1,The Sign.jpg,0.0074881757609546185
1609,Seducing an Angel,Mary Balogh,1,Seducing an Angel.jpg,0.9999979734420776
1610,The Scarecrow,Michael Connelly,1,The Scarecrow.jpg,1.0
1611,Shanghai Girls,Lisa See,1,Shanghai Girls.jpg,0.9999617338180542
1612,Heartless,Diana Palmer,1,Heartless.jpg,0.9999874830245972
1613,Skin Trade,Laurell K. Hamilton,1,Skin Trade.jpg,0.999488353729248
1614,Medusa,Clive Cussler,1,Medusa.jpg,0.9999998807907104
1615,Matters of the Heart,Danielle Steel,1,Matters of the Heart.jpg,0.9999539852142334
1616,The Strain,Guillermo Del Toro,1,The Strain.jpg,1.0
1617,Undead and Unwelcome,MaryJanice Davidson,1,Undead and Unwelcome.jpg,1.0
1618,My Father's Tears and Other Stories,John Updike,1,My Father's Tears and Other Stories.jpg,1.0
1619,The Story Sisters,Alice Hoffman,1,The Story Sisters.jpg,1.0
1620,Relentless,Dean Koontz,1,Relentless.jpg,1.0
1621,The Physick Book of Deliverance Dane,Katherine Howe,1,The Physick Book of Deliverance Dane.jpg,0.9988044500350952
1622,Robert Ludlum's (TM) The Bourne Deception,Robert Ludlum,1,Robert Ludlum's (TM) The Bourne Deception.jpg,1.0
1623,Roadside Crosses,Jeffery Deaver,1,Roadside Crosses.jpg,0.9999693632125854
1624,KnockOut,Catherine Coulter,1,KnockOut.jpg,1.0
1625,The Neighbor,Lisa Gardner,1,The Neighbor.jpg,1.0
1626,Dune Road,Jane Green,1,Dune Road.jpg,0.9975324869155884
1627,A Rogue of My Own,Johanna Lindsey,1,A Rogue of My Own.jpg,0.9769397974014282
1628,The Doomsday Key,James Rollins,1,The Doomsday Key.jpg,0.9999803304672241
1629,Omen: Star Wars Legends (Fate of the Jedi),Christie Golden,1,Omen: Star Wars Legends (Fate of the Jedi).jpg,1.0
1630,The Fixer Upper,Mary Kay Andrews,1,The Fixer Upper.jpg,0.03421584144234657
1631,Swimsuit,James Patterson,1,Swimsuit.jpg,0.9999997615814209
1632,The Apostle,Brad Thor,1,The Apostle.jpg,1.0
1633,A Plague of Secrets,John Lescroart,1,A Plague of Secrets.jpg,1.0
1634,Return to Sullivans Island LP,Dorothea Benton Frank,1,Return to Sullivans Island LP.jpg,1.0
1635,BLACK HILLS,NORA ROBERTS,1,BLACK HILLS.jpg,1.0
1636,Burn,Linda Howard,1,Burn.jpg,0.999974250793457
1637,The Castaways,Elin Hilderbrand,1,The Castaways.jpg,0.9967511892318726
1638,By Heresies Distressed,David Weber,1,By Heresies Distressed.jpg,1.0
1639,The Crowning Glory of Calla Lily Ponder LP,Rebecca Wells,1,The Crowning Glory of Calla Lily Ponder LP.jpg,0.9998565912246704
1640,Best Friends Forever,Jennifer Weiner,1,Best Friends Forever.jpg,0.9985495209693909
1641,Rain Gods,James Lee Burke,1,Rain Gods.jpg,0.999991774559021
1642,Guardian of Lies with Bonus Material,Steve Martini,1,Guardian of Lies with Bonus Material.jpg,1.0
1643,Undone,Karin Slaughter,1,Undone.jpg,1.0
1644,The Defector,Daniel Silva,1,The Defector.jpg,1.0
1645,Twenties Girl,Sophie Kinsella,1,Twenties Girl.jpg,0.9999951124191284
1646,Storm Cycle,Iris Johansen,1,Storm Cycle.jpg,0.9999798536300659
1647,The Girl Who Played with Fire,Stieg Larsson,1,The Girl Who Played with Fire.jpg,0.9999977350234985
1648,Hot Pursuit,Suzanne Brockmann,1,Hot Pursuit.jpg,1.0
1649,Bad Moon Rising,Sherrilyn Kenyon,1,Bad Moon Rising.jpg,0.9999998807907104
1650,That Old Cape Magic,Richard Russo,1,That Old Cape Magic.jpg,0.4145105183124542
1651,Inherent Vice,Thomas Pynchon,1,Inherent Vice.jpg,0.9862276911735535
1652,The Traffickers,W.E.B. Griffin,1,The Traffickers.jpg,0.9999998807907104
1653,Rules of Vengeance,Christopher Reich,1,Rules of Vengeance.jpg,1.0
1654,The Winds of Dune,Brian Herbert,1,The Winds of Dune.jpg,0.9999996423721313
1655,Dragons of the Hourglass Mage,Margaret Weis,1,Dragons of the Hourglass Mage.jpg,0.9998658895492554
1656,South of Broad,Pat Conroy,1,South of Broad.jpg,0.0009390469640493393
1657,Smash Cut,Sandra Brown,1,Smash Cut.jpg,0.9999721050262451
1658,The Eleventh Victim,Nancy Grace,1,The Eleventh Victim.jpg,1.0
1659,The Magicians,Lev Grossman,1,The Magicians.jpg,0.9998078942298889
1660,Blindman's Bluff,Faye Kellerman,1,Blindman's Bluff.jpg,1.0
1661,Intervention,Chad Hepler ~autofilled~,1,Intervention.jpg,0.9995796084403992
1662,The White Queen,Philippa Gregory,1,The White Queen.jpg,1.0
1663,Dreamfever,Karen Marie Moning,1,Dreamfever.jpg,1.0
1664,Abyss: Star Wars Legends (Fate of the Jedi),Troy Denning,1,Abyss: Star Wars Legends (Fate of the Jedi).jpg,0.9999996423721313
1665,The Law of Nines,Terry Goodkind,1,The Law of Nines.jpg,0.9999974966049194
1666,Vanished,Joseph Finder,1,Vanished.jpg,0.9999953508377075
1667,A Princess of Landover,Terry Brooks,1,A Princess of Landover.jpg,0.9999974966049194
1668,206 Bones,Kathy Reichs,1,206 Bones.jpg,1.0
1669,Even Money,Dick Francis,1,Even Money.jpg,1.0
1670,The Sword of the Lady,S. M. Stirling,1,The Sword of the Lady.jpg,0.9999994039535522
1671,Resurrecting Midnight,Eric Jerome Dickey,1,Resurrecting Midnight.jpg,1.0
1672,Dark Slayer,Christine Feehan,1,Dark Slayer.jpg,1.0
1673,Spartan Gold,Clive Cussler,1,Spartan Gold.jpg,0.9999927282333374
1674,Homer: A Very Short Introduction,Barbara Graziosi,1,Homer: A Very Short Introduction.jpg,0.9999345541000366
1675,A Gate at the Stairs,Lorrie Moore,1,A Gate at the Stairs.jpg,0.9999775886535645
1676,The Spire,Richard North Patterson,1,The Spire.jpg,1.0
1677,Evil at Heart,Chelsea Cain,1,Evil at Heart.jpg,0.9996217489242554
1678,Green,Ted Dekker,1,Green.jpg,0.9982555508613586
1679,The Last Song,Nicholas Sparks,1,The Last Song.jpg,0.9998986721038818
1680,Dexter by Design,Jeff Lindsay,1,Dexter by Design.jpg,0.9999997615814209
1681,The Golden City,John Twelve Hawks,1,The Golden City.jpg,0.9991247057914734
1682,Day After Night,Anita Diamant,1,Day After Night.jpg,0.9990798234939575
1683,The Lost Symbol,Dan Brown,1,The Lost Symbol.jpg,0.9999436140060425
1684,The War After Armageddon,Ralph Peters,1,The War After Armageddon.jpg,1.0
1685,An Echo in the Bone,Diana Gabaldon,1,An Echo in the Bone.jpg,0.9999948740005493
1686,Hothouse Orchid,Stuart Woods,1,Hothouse Orchid.jpg,1.0
1687,The Year of the Flood,Margaret Atwood,1,The Year of the Flood.jpg,1.0
1688,Hardball,Sara Paretsky,1,Hardball.jpg,1.0
1689,A Change in Altitude,Anita Shreve,1,A Change in Altitude.jpg,0.9991174340248108
1690,The Lost Art of Gratitude,Alexander McCall Smith,1,The Lost Art of Gratitude.jpg,0.9999656677246094
1691,Mama Dearest,E. Lynn Harris,1,Mama Dearest.jpg,1.0
